,Pair,Dist,p1,p2
1983,"[19, 27]",2.7443888888888885,19,27
1984,"[19, 28]",1.43375,19,28
1985,"[19, 29]",1.6890833333333333,19,29
1986,"[19, 30]",0.6525,19,30
1987,"[19, 31]",0.7846388888888889,19,31
1988,"[19, 32]",0.9323333333333333,19,32
1989,"[19, 33]",1.2998333333333332,19,33
1990,"[19, 34]",0.9257222222222222,19,34
1991,"[19, 35]",1.0156666666666667,19,35
1992,"[19, 36]",4.960861111111111,19,36
1993,"[19, 37]",1.1040833333333333,19,37
1994,"[19, 38]",3.35525,19,38
1995,"[19, 39]",0.9539444444444444,19,39
1996,"[19, 40]",0.7903333333333333,19,40
1997,"[19, 41]",0.8025277777777777,19,41
1998,"[19, 42]",1.4801944444444444,19,42
1999,"[19, 43]",1.2386944444444445,19,43
2000,"[19, 44]",1.65675,19,44
2001,"[19, 45]",3.5550555555555556,19,45
2002,"[19, 46]",2.83175,19,46
2003,"[19, 47]",1.2690555555555556,19,47
2004,"[19, 48]",1.2690555555555556,19,48
2005,"[19, 49]",2.3341666666666665,19,49
2006,"[19, 50]",1.784527777777778,19,50
2007,"[19, 51]",3.3490555555555557,19,51
2008,"[19, 52]",1.0390555555555556,19,52
2009,"[19, 53]",2.573583333333333,19,53
2010,"[19, 54]",5.671722222222223,19,54
2011,"[19, 55]",1.8912777777777778,19,55
2012,"[19, 56]",0.48180555555555554,19,56
2013,"[19, 57]",1.5415833333333333,19,57
2014,"[19, 58]",0.9539444444444444,19,58
2015,"[19, 59]",0.8359722222222222,19,59
2016,"[19, 60]",1.3138333333333334,19,60
2017,"[19, 61]",3.3242777777777777,19,61
2018,"[19, 62]",0.4676666666666666,19,62
2019,"[19, 63]",7.109527777777777,19,63
2020,"[19, 64]",1.922611111111111,19,64
2021,"[19, 65]",1.1861111111111111,19,65
2022,"[19, 66]",1.3394444444444444,19,66
2023,"[19, 67]",1.3972777777777776,19,67
2024,"[19, 68]",1.3972777777777776,19,68
2025,"[19, 69]",0.9831666666666667,19,69
2026,"[19, 70]",1.5361666666666667,19,70
2027,"[19, 71]",0.8442222222222222,19,71
2028,"[19, 72]",2.4690833333333337,19,72
2029,"[19, 73]",2.0396111111111113,19,73
2030,"[19, 74]",0.5774444444444445,19,74
2031,"[19, 75]",0.6116111111111112,19,75
2032,"[19, 76]",0.6786944444444445,19,76
2033,"[19, 77]",0.48797222222222225,19,77
2034,"[19, 78]",1.7168333333333334,19,78
2035,"[19, 79]",5.151916666666667,19,79
2036,"[19, 80]",1.8927777777777777,19,80
2037,"[19, 81]",1.5829722222222222,19,81
2038,"[19, 82]",1.4861944444444446,19,82
2039,"[19, 83]",0.9785833333333334,19,83
2040,"[19, 84]",0.8966944444444445,19,84
2041,"[19, 85]",1.4841666666666666,19,85
2042,"[19, 86]",2.302277777777778,19,86
2043,"[19, 87]",5.447416666666667,19,87
2044,"[19, 88]",5.605388888888889,19,88
2045,"[19, 89]",1.2258611111111113,19,89
2046,"[19, 90]",0.6499444444444445,19,90
2047,"[19, 91]",0.6499444444444445,19,91
2048,"[19, 92]",5.51175,19,92
2049,"[19, 93]",5.648888888888889,19,93
2050,"[19, 94]",5.418972222222222,19,94
2051,"[19, 95]",5.611083333333334,19,95
2052,"[19, 96]",5.418972222222222,19,96
2053,"[19, 97]",0.7568888888888889,19,97
2054,"[19, 98]",1.3365833333333332,19,98
2055,"[19, 99]",5.5215000000000005,19,99
2056,"[19, 100]",7.087972222222223,19,100
2057,"[19, 101]",4.78,19,101
2058,"[19, 102]",1.173861111111111,19,102
2059,"[19, 103]",2.366388888888889,19,103
2060,"[19, 104]",5.3525833333333335,19,104
2061,"[19, 105]",3.0275833333333333,19,105
2062,"[19, 106]",4.160611111111112,19,106
2063,"[19, 107]",2.131666666666667,19,107
2064,"[19, 108]",1.3151666666666668,19,108
2065,"[19, 109]",5.151916666666667,19,109
2066,"[19, 110]",4.206722222222222,19,110
2067,"[19, 111]",2.8281388888888888,19,111
2068,"[19, 112]",5.688416666666667,19,112
2069,"[19, 113]",1.5845277777777778,19,113
2070,"[20, 21]",1.3854722222222222,20,21
2071,"[20, 22]",0.8346666666666667,20,22
2072,"[20, 23]",1.3625833333333335,20,23
2073,"[20, 24]",2.7829444444444444,20,24
2074,"[20, 25]",3.191527777777778,20,25
2075,"[20, 26]",2.6589444444444448,20,26
2076,"[20, 27]",1.8581666666666665,20,27
2077,"[20, 28]",1.57,20,28
2078,"[20, 29]",1.8253333333333333,20,29
2079,"[20, 30]",1.8729444444444445,20,30
2080,"[20, 31]",1.8329444444444445,20,31
2081,"[20, 32]",0.7842777777777779,20,32
2082,"[20, 33]",2.23,20,33
2083,"[20, 34]",2.347722222222222,20,34
2084,"[20, 35]",1.2119166666666665,20,35
2085,"[20, 36]",5.0368055555555555,20,36
2086,"[20, 37]",0.6405833333333333,20,37
2087,"[20, 38]",3.4311944444444444,20,38
2088,"[20, 39]",1.6149444444444445,20,39
2089,"[20, 40]",1.4048333333333332,20,40
2090,"[20, 41]",2.329861111111111,20,41
2091,"[20, 42]",1.20175,20,42
2092,"[20, 43]",1.8857222222222223,20,43
2093,"[20, 44]",2.5723055555555554,20,44
2094,"[20, 45]",3.6913055555555556,20,45
2095,"[20, 46]",1.9455277777777777,20,46
2096,"[20, 47]",2.1095555555555556,20,47
2097,"[20, 48]",2.1095555555555556,20,48
2098,"[20, 49]",2.4704166666666665,20,49
2099,"[20, 50]",1.5236666666666667,20,50
2100,"[20, 51]",3.4853055555555557,20,51
2101,"[20, 52]",1.191888888888889,20,52
2102,"[20, 53]",3.1506666666666665,20,53
2103,"[20, 54]",5.7476666666666665,20,54
2104,"[20, 55]",1.9672222222222222,20,55
2105,"[20, 56]",2.009138888888889,20,56
2106,"[20, 57]",2.2984444444444443,20,57
2107,"[20, 58]",1.6149444444444445,20,58
2108,"[20, 59]",1.60725,20,59
2109,"[20, 60]",1.3028055555555556,20,60
2110,"[20, 61]",2.842138888888889,20,61
2111,"[20, 62]",1.3257777777777777,20,62
2112,"[20, 63]",7.185472222222223,20,63
2113,"[20, 64]",1.0640555555555555,20,64
2114,"[20, 65]",1.668638888888889,20,65
2115,"[20, 66]",1.8075,20,66
2116,"[20, 67]",1.697388888888889,20,67
2117,"[20, 68]",1.697388888888889,20,68
2118,"[20, 69]",0.6979722222222222,20,69
2119,"[20, 70]",1.9391666666666667,20,70
2120,"[20, 71]",0.8982222222222221,20,71
2121,"[20, 72]",2.545027777777778,20,72
2122,"[20, 73]",2.1758611111111112,20,73
2123,"[20, 74]",1.1524722222222221,20,74
2124,"[20, 75]",1.3602222222222222,20,75
2125,"[20, 76]",1.3278611111111112,20,76
2126,"[20, 77]",1.4172222222222222,20,77
2127,"[20, 78]",1.7927777777777778,20,78
2128,"[20, 79]",5.227861111111111,20,79
2129,"[20, 80]",2.0743055555555556,20,80
2130,"[20, 81]",0.6325833333333334,20,81
2131,"[20, 82]",0.7908055555555555,20,82
2132,"[20, 83]",1.4916111111111112,20,83
2133,"[20, 84]",1.4615277777777778,20,84
2134,"[20, 85]",0.9709444444444445,20,85
2135,"[20, 86]",1.4001666666666668,20,86
2136,"[20, 87]",5.523361111111111,20,87
2137,"[20, 88]",5.681333333333333,20,88
2138,"[20, 89]",1.394111111111111,20,89
2139,"[20, 90]",1.5571666666666668,20,90
2140,"[20, 91]",1.5571666666666668,20,91
2141,"[20, 92]",5.587694444444445,20,92
2142,"[20, 93]",5.724833333333334,20,93
2143,"[20, 94]",5.494916666666667,20,94
2144,"[20, 95]",5.687027777777778,20,95
2145,"[20, 96]",5.494916666666667,20,96
2146,"[20, 97]",1.1075555555555554,20,97
2147,"[20, 98]",1.7278333333333333,20,98
2148,"[20, 99]",5.597444444444444,20,99
2149,"[20, 100]",7.163916666666666,20,100
2150,"[20, 101]",4.855944444444445,20,101
2151,"[20, 102]",1.398638888888889,20,102
2152,"[20, 103]",1.9684166666666667,20,103
2153,"[20, 104]",4.819194444444444,20,104
2154,"[20, 105]",3.1638333333333333,20,105
2155,"[20, 106]",4.236555555555555,20,106
2156,"[20, 107]",2.87875,20,107
2157,"[20, 108]",1.050638888888889,20,108
2158,"[20, 109]",5.227861111111111,20,109
2159,"[20, 110]",4.282666666666667,20,110
2160,"[20, 111]",2.9040833333333333,20,111
2161,"[20, 112]",5.7643611111111115,20,112
2162,"[20, 113]",2.1183055555555557,20,113
2163,"[21, 22]",0.8205277777777779,21,22
2164,"[21, 23]",1.04875,21,23
2165,"[21, 24]",2.4698333333333333,21,24
2166,"[21, 25]",2.8784166666666664,21,25
2167,"[21, 26]",2.1302777777777777,21,26
2168,"[21, 27]",2.863888888888889,21,27
2169,"[21, 28]",1.55325,21,28
2170,"[21, 29]",1.8085833333333332,21,29
2171,"[21, 30]",1.1911944444444444,21,30
2172,"[21, 31]",1.3233333333333333,21,31
2173,"[21, 32]",0.6038055555555555,21,32
2174,"[21, 33]",0.9402222222222223,21,33
2175,"[21, 34]",1.4846388888888888,21,34
2176,"[21, 35]",1.1351666666666667,21,35
2177,"[21, 36]",5.080361111111111,21,36
2178,"[21, 37]",1.003861111111111,21,37
2179,"[21, 38]",3.4747500000000002,21,38
2180,"[21, 39]",1.2748333333333333,21,39
2181,"[21, 40]",1.0647222222222221,21,40
2182,"[21, 41]",1.1435277777777777,21,41
2183,"[21, 42]",1.5996944444444443,21,42
2184,"[21, 43]",1.572611111111111,21,43
2185,"[21, 44]",1.2971388888888888,21,44
2186,"[21, 45]",3.6745555555555556,21,45
2187,"[21, 46]",2.95125,21,46
2188,"[21, 47]",1.7964444444444443,21,47
2189,"[21, 48]",1.7964444444444443,21,48
2190,"[21, 49]",2.453666666666667,21,49
2191,"[21, 50]",1.9040277777777779,21,50
2192,"[21, 51]",3.468555555555555,21,51
2193,"[21, 52]",1.1585555555555556,21,52
2194,"[21, 53]",2.837555555555556,21,53
2195,"[21, 54]",5.791222222222222,21,54
2196,"[21, 55]",2.0107777777777778,21,55
2197,"[21, 56]",0.9307222222222222,21,56
2198,"[21, 57]",1.9853333333333332,21,57
2199,"[21, 58]",1.2748333333333333,21,58
2200,"[21, 59]",1.2058333333333333,21,59
2201,"[21, 60]",1.4333333333333333,21,60
2202,"[21, 61]",3.443777777777778,21,61
2203,"[21, 62]",0.5373333333333333,21,62
2204,"[21, 63]",7.229027777777778,21,63
2205,"[21, 64]",2.042111111111111,21,64
2206,"[21, 65]",1.3555277777777777,21,65
2207,"[21, 66]",1.494388888888889,21,66
2208,"[21, 67]",1.5167777777777778,21,67
2209,"[21, 68]",1.5167777777777778,21,68
2210,"[21, 69]",1.0385833333333334,21,69
2211,"[21, 70]",1.6885833333333333,21,70
2212,"[21, 71]",0.96,21,71
2213,"[21, 72]",2.5885833333333332,21,72
2214,"[21, 73]",2.159111111111111,21,73
2215,"[21, 74]",0.6969444444444445,21,74
2216,"[21, 75]",0.7721666666666667,21,75
2217,"[21, 76]",0.7981944444444444,21,76
2218,"[21, 77]",0.6583888888888888,21,77
2219,"[21, 78]",1.8363333333333334,21,78
2220,"[21, 79]",5.271416666666666,21,79
2221,"[21, 80]",2.0451944444444443,21,80
2222,"[21, 81]",1.7024722222222222,21,81
2223,"[21, 82]",1.6056944444444445,21,82
2224,"[21, 83]",1.1515,21,83
2225,"[21, 84]",1.1214166666666667,21,84
2226,"[21, 85]",1.6036666666666666,21,85
2227,"[21, 86]",2.421777777777778,21,86
2228,"[21, 87]",5.566916666666667,21,87
2229,"[21, 88]",5.724888888888889,21,88
2230,"[21, 89]",0.69275,21,89
2231,"[21, 90]",0.9413333333333334,21,90
2232,"[21, 91]",0.9413333333333334,21,91
2233,"[21, 92]",5.63125,21,92
2234,"[21, 93]",5.7683888888888895,21,93
2235,"[21, 94]",5.5384722222222225,21,94
2236,"[21, 95]",5.730583333333333,21,95
2237,"[21, 96]",5.5384722222222225,21,96
2238,"[21, 97]",0.8763888888888889,21,97
2239,"[21, 98]",1.4883888888888888,21,98
2240,"[21, 99]",5.641,21,99
2241,"[21, 100]",7.207472222222223,21,100
2242,"[21, 101]",4.899500000000001,21,101
2243,"[21, 102]",1.2933611111111112,21,102
2244,"[21, 103]",2.4858888888888893,21,103
2245,"[21, 104]",5.472083333333333,21,104
2246,"[21, 105]",3.1470833333333332,21,105
2247,"[21, 106]",4.280111111111111,21,106
2248,"[21, 107]",2.5656388888888886,21,107
2249,"[21, 108]",1.4346666666666668,21,108
2250,"[21, 109]",5.271416666666666,21,109
2251,"[21, 110]",4.326222222222222,21,110
2252,"[21, 111]",2.9476388888888887,21,111
2253,"[21, 112]",5.807916666666666,21,112
2254,"[21, 113]",1.8051944444444443,21,113
2255,"[22, 23]",1.5985833333333332,22,23
2256,"[22, 24]",3.0196666666666663,22,24
2257,"[22, 25]",3.4282500000000002,22,25
2258,"[22, 26]",2.7989444444444445,22,26
2259,"[22, 27]",2.6683333333333334,22,27
2260,"[22, 28]",1.9005555555555556,22,28
2261,"[22, 29]",2.1558888888888887,22,29
2262,"[22, 30]",1.8598611111111112,22,30
2263,"[22, 31]",1.9926388888888888,22,31
2264,"[22, 32]",0.6319999999999999,22,32
2265,"[22, 33]",1.4966666666666666,22,33
2266,"[22, 34]",2.1533055555555554,22,34
2267,"[22, 35]",1.542472222222222,22,35
2268,"[22, 36]",5.444249999999999,22,36
2269,"[22, 37]",1.0089444444444444,22,37
2270,"[22, 38]",3.838638888888889,22,38
2271,"[22, 39]",1.8246666666666667,22,39
2272,"[22, 40]",1.6145555555555555,22,40
2273,"[22, 41]",1.857611111111111,22,41
2274,"[22, 42]",1.89375,22,42
2275,"[22, 43]",2.1224444444444446,22,43
2276,"[22, 44]",1.805638888888889,22,44
2277,"[22, 45]",4.021861111111111,22,45
2278,"[22, 46]",2.7556944444444444,22,46
2279,"[22, 47]",2.346277777777778,22,47
2280,"[22, 48]",2.346277777777778,22,48
2281,"[22, 49]",2.800972222222222,22,49
2282,"[22, 50]",2.252083333333333,22,50
2283,"[22, 51]",3.8158611111111114,22,51
2284,"[22, 52]",1.5224444444444445,22,52
2285,"[22, 53]",3.387388888888889,22,53
2286,"[22, 54]",6.155111111111111,22,54
2287,"[22, 55]",2.3746666666666663,22,55
2288,"[22, 56]",1.6448055555555556,22,56
2289,"[22, 57]",2.5351666666666666,22,57
2290,"[22, 58]",1.8246666666666667,22,58
2291,"[22, 59]",1.7638055555555554,22,59
2292,"[22, 60]",1.781388888888889,22,60
2293,"[22, 61]",3.6521944444444445,22,61
2294,"[22, 62]",1.0953055555555555,22,62
2295,"[22, 63]",7.5929166666666665,22,63
2296,"[22, 64]",1.8742222222222222,22,64
2297,"[22, 65]",1.905361111111111,22,65
2298,"[22, 66]",2.0442222222222224,22,66
2299,"[22, 67]",2.0279444444444445,22,67
2300,"[22, 68]",2.0279444444444445,22,68
2301,"[22, 69]",1.0719999999999998,22,69
2302,"[22, 70]",2.2384166666666667,22,70
2303,"[22, 71]",1.0542222222222222,22,71
2304,"[22, 72]",2.952472222222222,22,72
2305,"[22, 73]",2.506416666666667,22,73
2306,"[22, 74]",1.1329166666666666,22,74
2307,"[22, 75]",1.330138888888889,22,75
2308,"[22, 76]",1.3458055555555555,22,76
2309,"[22, 77]",1.216361111111111,22,77
2310,"[22, 78]",2.200222222222222,22,78
2311,"[22, 79]",5.635305555555555,22,79
2312,"[22, 80]",2.404861111111111,22,80
2313,"[22, 81]",1.4426388888888888,22,81
2314,"[22, 82]",1.6008611111111113,22,82
2315,"[22, 83]",1.7013333333333334,22,83
2316,"[22, 84]",1.67125,22,84
2317,"[22, 85]",1.7810000000000001,22,85
